"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Page County, IA"	"19145"	"2015"	"2015"	166	3226	5145.7
	"Page County, IA"	"19145"	"2016"	"2016"	176	3259	5400.4
	"Page County, IA"	"19145"	"2017"	"2017"	168	3314	5069.4
	"Page County, IA"	"19145"	"2018"	"2018"	160	3404	4700.4
	"Page County, IA"	"19145"	"2019"	"2019"	164	3488	4701.8
	"Page County, IA"	"19145"	"2020 "	"2020"	169	3500	4828.6
	"Palo Alto County, IA"	"19147"	"2014"	"2014"	109	1950	5589.7
	"Palo Alto County, IA"	"19147"	"2015"	"2015"	110	1974	5572.4
	"Palo Alto County, IA"	"19147"	"2016"	"2016"	98	1966	4984.7
	"Palo Alto County, IA"	"19147"	"2017"	"2017"	109	1966	5544.3
	"Palo Alto County, IA"	"19147"	"2018"	"2018"	106	1958	5413.7
	"Palo Alto County, IA"	"19147"	"2019"	"2019"	122	1965	6208.7
	"Palo Alto County, IA"	"19147"	"2020 "	"2020"	116	1992	5823.3
	"Plymouth County, IA"	"19149"	"2014"	"2014"	219	4387	4992.0
	"Plymouth County, IA"	"19149"	"2015"	"2015"	178	4433	4015.3
	"Plymouth County, IA"	"19149"	"2016"	"2016"	202	4581	4409.5
	"Plymouth County, IA"	"19149"	"2017"	"2017"	220	4667	4713.9
	"Plymouth County, IA"	"19149"	"2018"	"2018"	198	4611	4294.1
	"Plymouth County, IA"	"19149"	"2019"	"2019"	204	4666	4372.1
	"Plymouth County, IA"	"19149"	"2020 "	"2020"	244	4880	5000.0
	"Pocahontas County, IA"	"19151"	"2014"	"2014"	75	1595	4702.2
	"Pocahontas County, IA"	"19151"	"2015"	"2015"	80	1578	5069.7
	"Pocahontas County, IA"	"19151"	"2016"	"2016"	82	1579	5193.2
	"Pocahontas County, IA"	"19151"	"2017"	"2017"	80	1548	5168.0
	"Pocahontas County, IA"	"19151"	"2018"	"2018"	81	1552	5219.1
	"Pocahontas County, IA"	"19151"	"2019"	"2019"	80	1551	5158.0
	"Pocahontas County, IA"	"19151"	"2020 "	"2020"	88	1586	5548.5
	"Polk County, IA"	"19153"	"2014"	"2014"	2385	53725	4439.3
	"Polk County, IA"	"19153"	"2015"	"2015"	2519	55946	4502.6
	"Polk County, IA"	"19153"	"2016"	"2016"	2509	58310	4302.9
	"Polk County, IA"	"19153"	"2017"	"2017"	2711	61337	4419.8
	"Polk County, IA"	"19153"	"2018"	"2018"	2626	63631	4126.9
	"Polk County, IA"	"19153"	"2019"	"2019"	2738	66091	4142.8
	"Polk County, IA"	"19153"	"2020 "	"2020"	3238	68181	4749.1
	"Pottawattamie County, IA"	"19155"	"2014"	"2014"	701	14601	4801.0
	"Pottawattamie County, IA"	"19155"	"2015"	"2015"	707	14930	4735.4
	"Pottawattamie County, IA"	"19155"	"2016"	"2016"	689	15279	4509.5
	"Pottawattamie County, IA"	"19155"	"2017"	"2017"	692	15823	4373.4
	"Pottawattamie County, IA"	"19155"	"2018"	"2018"	669	16335	4095.5
	"Pottawattamie County, IA"	"19155"	"2019"	"2019"	760	16732	4542.2
	"Pottawattamie County, IA"	"19155"	"2020 "	"2020"	888	17172	5171.2
	"Poweshiek County, IA"	"19157"	"2014"	"2014"	161	3576	4502.2
	"Poweshiek County, IA"	"19157"	"2015"	"2015"	189	3626	5212.4
	"Poweshiek County, IA"	"19157"	"2016"	"2016"	170	3738	4547.9
	"Poweshiek County, IA"	"19157"	"2017"	"2017"	187	3714	5035.0
	"Poweshiek County, IA"	"19157"	"2018"	"2018"	171	3887	4399.3
	"Poweshiek County, IA"	"19157"	"2019"	"2019"	185	3954	4678.8
	"Poweshiek County, IA"	"19157"	"2020 "	"2020"	197	3903	5047.4
	"Ringgold County, IA"	"19159"	"2014"	"2014"	61	1278	4773.1
	"Ringgold County, IA"	"19159"	"2015"	"2015"	70	1249	5604.5
	"Ringgold County, IA"	"19159"	"2016"	"2016"	68	1255	5418.3
	"Ringgold County, IA"	"19159"	"2017"	"2017"	69	1196	5769.2
	"Ringgold County, IA"	"19159"	"2018"	"2018"	73	1219	5988.5
	"Ringgold County, IA"	"19159"	"2019"	"2019"	75	1214	6177.9
	"Ringgold County, IA"	"19159"	"2020 "	"2020"	90	1165	7725.3
	"Sac County, IA"	"19161"	"2014"	"2014"	121	2233	5418.7
	"Sac County, IA"	"19161"	"2015"	"2015"	117	2256	5186.2
	"Sac County, IA"	"19161"	"2016"	"2016"	106	2240	4732.1
	"Sac County, IA"	"19161"	"2017"	"2017"	117	2235	5234.9
	"Sac County, IA"	"19161"	"2018"	"2018"	118	2283	5168.6
	"Sac County, IA"	"19161"	"2019"	"2019"	103	2322	4435.8
	"Sac County, IA"	"19161"	"2020 "	"2020"	132	2324	5679.9
	"Scott County, IA"	"19163"	"2014"	"2014"	1101	24642	4468.0
	"Scott County, IA"	"19163"	"2015"	"2015"	1117	25490	4382.1
	"Scott County, IA"	"19163"	"2016"	"2016"	1155	26216	4405.7
	"Scott County, IA"	"19163"	"2017"	"2017"	1189	27310	4353.7
	"Scott County, IA"	"19163"	"2018"	"2018"	1213	28142	4310.3
	"Scott County, IA"	"19163"	"2019"	"2019"	1159	28886	4012.3
	"Scott County, IA"	"19163"	"2020 "	"2020"	1495	29825	5012.6
	"Shelby County, IA"	"19165"	"2014"	"2014"	127	2677	4744.1
	"Shelby County, IA"	"19165"	"2015"	"2015"	150	2677	5603.3
	"Shelby County, IA"	"19165"	"2016"	"2016"	120	2640	4545.5
	"Shelby County, IA"	"19165"	"2017"	"2017"	124	2600	4769.2
	"Shelby County, IA"	"19165"	"2018"	"2018"	124	2618	4736.4
	"Shelby County, IA"	"19165"	"2019"	"2019"	122	2645	4612.5
	"Shelby County, IA"	"19165"	"2020 "	"2020"	149	2689	5541.1
	"Sioux County, IA"	"19167"	"2014"	"2014"	214	5035	4250.2
	"Sioux County, IA"	"19167"	"2015"	"2015"	215	5148	4176.4
	"Sioux County, IA"	"19167"	"2016"	"2016"	212	5263	4028.1
	"Sioux County, IA"	"19167"	"2017"	"2017"	219	5360	4085.8
	"Sioux County, IA"	"19167"	"2018"	"2018"	212	5536	3829.5
	"Sioux County, IA"	"19167"	"2019"	"2019"	191	5668	3369.8
	"Sioux County, IA"	"19167"	"2020 "	"2020"	282	5791	4869.6
	"Story County, IA"	"19169"	"2014"	"2014"	396	10058	3937.2
	"Story County, IA"	"19169"	"2015"	"2015"	411	10417	3945.5
	"Story County, IA"	"19169"	"2016"	"2016"	429	10821	3964.5
	"Story County, IA"	"19169"	"2017"	"2017"	456	11330	4024.7
	"Story County, IA"	"19169"	"2018"	"2018"	452	11812	3826.6
	"Story County, IA"	"19169"	"2019"	"2019"	457	12269	3724.8
	"Story County, IA"	"19169"	"2020 "	"2020"	443	12823	3454.7
	"Tama County, IA"	"19171"	"2014"	"2014"	177	3344	5293.1
	"Tama County, IA"	"19171"	"2015"	"2015"	179	3397	5269.4
	"Tama County, IA"	"19171"	"2016"	"2016"	151	3401	4439.9
	"Tama County, IA"	"19171"	"2017"	"2017"	147	3323	4423.7
	"Tama County, IA"	"19171"	"2018"	"2018"	198	3335	5937.0
	"Tama County, IA"	"19171"	"2019"	"2019"	154	3356	4588.8
	"Tama County, IA"	"19171"	"2020 "	"2020"	215	3448	6235.5
	"Taylor County, IA"	"19173"	"2014"	"2014"	76	1294	5873.3
	"Taylor County, IA"	"19173"	"2015"	"2015"	64	1288	4968.9
	"Taylor County, IA"	"19173"	"2016"	"2016"	62	1332	4654.7
	"Taylor County, IA"	"19173"	"2017"	"2017"	79	1385	5704.0
	"Taylor County, IA"	"19173"	"2018"	"2018"	62	1369	4528.9
	"Taylor County, IA"	"19173"	"2019"	"2019"	59	1392	4238.5
	"Taylor County, IA"	"19173"	"2020 "	"2020"	75	1426	5259.5
	"Union County, IA"	"19175"	"2014"	"2014"	128	2370	5400.8
	"Union County, IA"	"19175"	"2015"	"2015"	108	2414	4473.9
	"Union County, IA"	"19175"	"2016"	"2016"	117	2475	4727.3
	"Union County, IA"	"19175"	"2017"	"2017"	103	2482	4149.9
	"Union County, IA"	"19175"	"2018"	"2018"	115	2544	4520.4
	"Union County, IA"	"19175"	"2019"	"2019"	104	2573	4042.0
	"Union County, IA"	"19175"	"2020 "	"2020"	134	2570	5214.0
	"Van Buren County, IA"	"19177"	"2014"	"2014"	72	1551	4642.2
	"Van Buren County, IA"	"19177"	"2015"	"2015"	73	1534	4758.8
	"Van Buren County, IA"	"19177"	"2016"	"2016"	76	1529	4970.6
	"Van Buren County, IA"	"19177"	"2017"	"2017"	76	1526	4980.3
	"Van Buren County, IA"	"19177"	"2018"	"2018"	89	1576	5647.2
	"Van Buren County, IA"	"19177"	"2019"	"2019"	84	1586	5296.3
	"Van Buren County, IA"	"19177"	"2020 "	"2020"	73	1581	4617.3
	"Wapello County, IA"	"19179"	"2014"	"2014"	346	5984	5782.1
	"Wapello County, IA"	"19179"	"2015"	"2015"	327	5945	5500.4
	"Wapello County, IA"	"19179"	"2016"	"2016"	284	6001	4732.5
	"Wapello County, IA"	"19179"	"2017"	"2017"	298	6189	4815.0
	"Wapello County, IA"	"19179"	"2018"	"2018"	351	6337	5538.9
	"Wapello County, IA"	"19179"	"2019"	"2019"	323	6423	5028.8
	"Wapello County, IA"	"19179"	"2020 "	"2020"	392	6552	5982.9
	"Warren County, IA"	"19181"	"2014"	"2014"	290	7126	4069.6
	"Warren County, IA"	"19181"	"2015"	"2015"	305	7409	4116.6
	"Warren County, IA"	"19181"	"2016"	"2016"	325	7748	4194.6
	"Warren County, IA"	"19181"	"2017"	"2017"	356	7785	4572.9
	"Warren County, IA"	"19181"	"2018"	"2018"	360	8025	4486.0
	"Warren County, IA"	"19181"	"2019"	"2019"	341	8240	4138.3
	"Warren County, IA"	"19181"	"2020 "	"2020"	403	8672	4647.1
	"Washington County, IA"	"19183"	"2014"	"2014"	203	4079	4976.7
	"Washington County, IA"	"19183"	"2015"	"2015"	209	4160	5024.0
	"Washington County, IA"	"19183"	"2016"	"2016"	197	4218	4670.5
	"Washington County, IA"	"19183"	"2017"	"2017"	215	4178	5146.0
	"Washington County, IA"	"19183"	"2018"	"2018"	208	4272	4868.9
	"Washington County, IA"	"19183"	"2019"	"2019"	189	4384	4311.1
	"Washington County, IA"	"19183"	"2020 "	"2020"	255	4412	5779.7
	"Wayne County, IA"	"19185"	"2014"	"2014"	72	1429	5038.5
	"Wayne County, IA"	"19185"	"2015"	"2015"	80	1414	5657.7
	"Wayne County, IA"	"19185"	"2016"	"2016"	63	1382	4558.6
	"Wayne County, IA"	"19185"	"2017"	"2017"	61	1384	4407.5
	"Wayne County, IA"	"19185"	"2018"	"2018"	69	1416	4872.9
	"Wayne County, IA"	"19185"	"2019"	"2019"	79	1451	5444.5
	"Wayne County, IA"	"19185"	"2020 "	"2020"	86	1437	5984.7
	"Webster County, IA"	"19187"	"2014"	"2014"	337	6371	5289.6
	"Webster County, IA"	"19187"	"2015"	"2015"	334	6440	5186.3
	"Webster County, IA"	"19187"	"2016"	"2016"	343	6528	5254.3
	"Webster County, IA"	"19187"	"2017"	"2017"	323	6609	4887.3
	"Webster County, IA"	"19187"	"2018"	"2018"	356	6654	5350.2
	"Webster County, IA"	"19187"	"2019"	"2019"	352	6759	5207.9
	"Webster County, IA"	"19187"	"2020 "	"2020"	435	6874	6328.2
	"Winnebago County, IA"	"19189"	"2014"	"2014"	98	2157	4543.3
	"Winnebago County, IA"	"19189"	"2015"	"2015"	107	2164	4944.5
	"Winnebago County, IA"	"19189"	"2016"	"2016"	100	2197	4551.7
	"Winnebago County, IA"	"19189"	"2017"	"2017"	100	2182	4583.0
	"Winnebago County, IA"	"19189"	"2018"	"2018"	108	2263	4772.4
	"Winnebago County, IA"	"19189"	"2019"	"2019"	129	2282	5652.9
	"Winnebago County, IA"	"19189"	"2020 "	"2020"	139	2304	6033.0
	"Winneshiek County, IA"	"19191"	"2014"	"2014"	183	3767	4858.0
	"Winneshiek County, IA"	"19191"	"2015"	"2015"	166	3863	4297.2
	"Winneshiek County, IA"	"19191"	"2016"	"2016"	170	3940	4314.7
	"Winneshiek County, IA"	"19191"	"2017"	"2017"	177	4043	4377.9
	"Winneshiek County, IA"	"19191"	"2018"	"2018"	167	4144	4029.9
	"Winneshiek County, IA"	"19191"	"2019"	"2019"	169	4217	4007.6
	"Winneshiek County, IA"	"19191"	"2020 "	"2020"	175	4358	4015.6
	"Woodbury County, IA"	"19193"	"2014"	"2014"	698	14114	4945.4
	"Woodbury County, IA"	"19193"	"2015"	"2015"	764	14335	5329.6
	"Woodbury County, IA"	"19193"	"2016"	"2016"	703	14579	4822.0
	"Woodbury County, IA"	"19193"	"2017"	"2017"	735	15095	4869.2
	"Woodbury County, IA"	"19193"	"2018"	"2018"	736	15471	4757.3
	"Woodbury County, IA"	"19193"	"2019"	"2019"	766	15857	4830.7
	"Woodbury County, IA"	"19193"	"2020 "	"2020"	870	16012	5433.4
	"Worth County, IA"	"19195"	"2014"	"2014"	69	1511	4566.5
	"Worth County, IA"	"19195"	"2015"	"2015"	71	1524	4658.8
	"Worth County, IA"	"19195"	"2016"	"2016"	74	1540	4805.2
	"Worth County, IA"	"19195"	"2017"	"2017"	57	1474	3867.0
	"Worth County, IA"	"19195"	"2018"	"2018"	72	1531	4702.8
	"Worth County, IA"	"19195"	"2019"	"2019"	66	1545	4271.8
	"Worth County, IA"	"19195"	"2020 "	"2020"	63	1620	3888.9
	"Wright County, IA"	"19197"	"2014"	"2014"	136	2740	4963.5
	"Wright County, IA"	"19197"	"2015"	"2015"	142	2770	5126.4
	"Wright County, IA"	"19197"	"2016"	"2016"	133	2820	4716.3
	"Wright County, IA"	"19197"	"2017"	"2017"	143	2857	5005.3
	"Wright County, IA"	"19197"	"2018"	"2018"	156	2884	5409.2
	"Wright County, IA"	"19197"	"2019"	"2019"	157	2904	5406.3
	"Wright County, IA"	"19197"	"2020 "	"2020"	166	2926	5673.3
	"Allen County, KS"	"20001"	"2014"	"2014"	138	2448	5637.3
	"Allen County, KS"	"20001"	"2015"	"2015"	137	2484	5515.3
	"Allen County, KS"	"20001"	"2016"	"2016"	124	2543	4876.1
	"Allen County, KS"	"20001"	"2017"	"2017"	134	2534	5288.1
	"Allen County, KS"	"20001"	"2018"	"2018"	111	2577	4307.3
	"Allen County, KS"	"20001"	"2019"	"2019"	141	2594	5435.6
	"Allen County, KS"	"20001"	"2020 "	"2020"	116	2675	4336.4
	"Anderson County, KS"	"20003"	"2014"	"2014"	64	1627	3933.6
	"Anderson County, KS"	"20003"	"2015"	"2015"	77	1666	4621.8
	"Anderson County, KS"	"20003"	"2016"	"2016"	96	1675	5731.3
	"Anderson County, KS"	"20003"	"2017"	"2017"	97	1692	5732.9
	"Anderson County, KS"	"20003"	"2018"	"2018"	77	1676	4594.3
	"Anderson County, KS"	"20003"	"2019"	"2019"	84	1687	4979.3
	"Anderson County, KS"	"20003"	"2020 "	"2020"	84	1697	4949.9
	"Atchison County, KS"	"20005"	"2014"	"2014"	143	2687	5321.9
	"Atchison County, KS"	"20005"	"2015"	"2015"	143	2691	5314.0
	"Atchison County, KS"	"20005"	"2016"	"2016"	144	2690	5353.2
	"Atchison County, KS"	"20005"	"2017"	"2017"	122	2747	4441.2
	"Atchison County, KS"	"20005"	"2018"	"2018"	140	2779	5037.8
	"Atchison County, KS"	"20005"	"2019"	"2019"	137	2829	4842.7
	"Atchison County, KS"	"20005"	"2020 "	"2020"	133	2887	4606.9
	"Barber County, KS"	"20007"	"2014"	"2014"	55	995	5527.6
	"Barber County, KS"	"20007"	"2015"	"2015"	59	972	6070.0
	"Barber County, KS"	"20007"	"2016"	"2016"	39	1007	3872.9
	"Barber County, KS"	"20007"	"2017"	"2017"	54	1015	5320.2
	"Barber County, KS"	"20007"	"2018"	"2018"	48	1027	4673.8
	"Barber County, KS"	"20007"	"2019"	"2019"	47	1022	4598.8
	"Barber County, KS"	"20007"	"2020 "	"2020"	57	1070	5327.1
	"Barton County, KS"	"20009"	"2014"	"2014"	228	4742	4808.1
	"Barton County, KS"	"20009"	"2015"	"2015"	233	4783	4871.4
	"Barton County, KS"	"20009"	"2016"	"2016"	225	4804	4683.6
	"Barton County, KS"	"20009"	"2017"	"2017"	229	4951	4625.3
	"Barton County, KS"	"20009"	"2018"	"2018"	253	5018	5041.8
	"Barton County, KS"	"20009"	"2019"	"2019"	225	5132	4384.3
	"Barton County, KS"	"20009"	"2020 "	"2020"	278	5238	5307.4
	"Bourbon County, KS"	"20011"	"2014"	"2014"	155	2734	5669.3
	"Bourbon County, KS"	"20011"	"2015"	"2015"	167	2734	6108.3
	"Bourbon County, KS"	"20011"	"2016"	"2016"	158	2733	5781.2
	"Bourbon County, KS"	"20011"	"2017"	"2017"	172	2843	6049.9
	"Bourbon County, KS"	"20011"	"2018"	"2018"	151	2889	5226.7
	"Bourbon County, KS"	"20011"	"2019"	"2019"	134	2940	4557.8
	"Bourbon County, KS"	"20011"	"2020 "	"2020"	155	2948	5257.8
	"Brown County, KS"	"20013"	"2014"	"2014"	94	1864	5042.9
	"Brown County, KS"	"20013"	"2015"	"2015"	80	1891	4230.6
	"Brown County, KS"	"20013"	"2016"	"2016"	91	1932	4710.1
	"Brown County, KS"	"20013"	"2017"	"2017"	113	1907	5925.5
	"Brown County, KS"	"20013"	"2018"	"2018"	131	1968	6656.5
	"Brown County, KS"	"20013"	"2019"	"2019"	109	1983	5496.7
	"Brown County, KS"	"20013"	"2020 "	"2020"	130	1999	6503.3
	"Butler County, KS"	"20015"	"2014"	"2014"	446	9284	4804.0
	"Butler County, KS"	"20015"	"2015"	"2015"	489	9558	5116.1
	"Butler County, KS"	"20015"	"2016"	"2016"	467	9819	4756.1
	"Butler County, KS"	"20015"	"2017"	"2017"	486	9807	4955.6
	"Butler County, KS"	"20015"	"2018"	"2018"	522	10129	5153.5
	"Butler County, KS"	"20015"	"2019"	"2019"	519	10502	4941.9
	"Butler County, KS"	"20015"	"2020 "	"2020"	582	10854	5362.1
	"Chase County, KS"	"20017"	"2014"	"2014"	33	622	5305.5
	"Chase County, KS"	"20017"	"2015"	"2015"	24	630	3809.5
	"Chase County, KS"	"20017"	"2016"	"2016"	37	636	5817.6
	"Chase County, KS"	"20017"	"2017"	"2017"	23	666	3453.5
	"Chase County, KS"	"20017"	"2018"	"2018"	37	661	5597.6
	"Chase County, KS"	"20017"	"2019"	"2019"	21	687	3056.8
	"Chase County, KS"	"20017"	"2020 "	"2020"	26	649	4006.2
	"Chautauqua County, KS"	"20019"	"2014"	"2014"	39	899	4338.2
	"Chautauqua County, KS"	"20019"	"2015"	"2015"	41	871	4707.2
	"Chautauqua County, KS"	"20019"	"2016"	"2016"	44	860	5116.3
	"Chautauqua County, KS"	"20019"	"2017"	"2017"	40	875	4571.4
	"Chautauqua County, KS"	"20019"	"2018"	"2018"	42	885	4745.8
	"Chautauqua County, KS"	"20019"	"2019"	"2019"	41	903	4540.4
	"Chautauqua County, KS"	"20019"	"2020 "	"2020"	33	837	3942.7
	"Cherokee County, KS"	"20021"	"2014"	"2014"	208	3673	5662.9
	"Cherokee County, KS"	"20021"	"2015"	"2015"	171	3705	4615.4
	"Cherokee County, KS"	"20021"	"2016"	"2016"	184	3747	4910.6
	"Cherokee County, KS"	"20021"	"2017"	"2017"	211	3788	5570.2
	"Cherokee County, KS"	"20021"	"2018"	"2018"	207	3863	5358.5
	"Cherokee County, KS"	"20021"	"2019"	"2019"	247	3930	6285.0
	"Cherokee County, KS"	"20021"	"2020 "	"2020"	233	3898	5977.4
	"Cheyenne County, KS"	"20023"	"2014"	"2014"	27	714	3781.5
	"Cheyenne County, KS"	"20023"	"2015"	"2015"	32	728	4395.6
	"Cheyenne County, KS"	"20023"	"2016"	"2016"	31	698	4441.3
	"Cheyenne County, KS"	"20023"	"2017"	"2017"	24	703	3413.9
	"Cheyenne County, KS"	"20023"	"2018"	"2018"	37	717	5160.4
	"Cheyenne County, KS"	"20023"	"2019"	"2019"	32	726	4407.7
	"Cheyenne County, KS"	"20023"	"2020 "	"2020"	48	716	6703.9
	"Clark County, KS"	"20025"	"2014"	"2014"	30	447	6711.4
	"Clark County, KS"	"20025"	"2015"	"2015"	36	442	8144.8
	"Clark County, KS"	"20025"	"2016"	"2016"	21	447	4698.0
	"Clark County, KS"	"20025"	"2017"	"2017"	22	438	5022.8
	"Clark County, KS"	"20025"	"2018"	"2018"	27	440	6136.4
	"Clark County, KS"	"20025"	"2019"	"2019"	24	428	5607.5
	"Clark County, KS"	"20025"	"2020 "	"2020"	31	437	7093.8
	"Clay County, KS"	"20027"	"2014"	"2014"	95	1821	5216.9
	"Clay County, KS"	"20027"	"2015"	"2015"	89	1827	4871.4
	"Clay County, KS"	"20027"	"2016"	"2016"	80	1819	4398.0
	"Clay County, KS"	"20027"	"2017"	"2017"	73	1798	4060.1
	"Clay County, KS"	"20027"	"2018"	"2018"	91	1838	4951.0
	"Clay County, KS"	"20027"	"2019"	"2019"	74	1880	3936.2
	"Clay County, KS"	"20027"	"2020 "	"2020"	93	1915	4856.4
	"Cloud County, KS"	"20029"	"2014"	"2014"	110	1978	5561.2
	"Cloud County, KS"	"20029"	"2015"	"2015"	131	1959	6687.1
	"Cloud County, KS"	"20029"	"2016"	"2016"	127	1964	6466.4
	"Cloud County, KS"	"20029"	"2017"	"2017"	107	1890	5661.4
	"Cloud County, KS"	"20029"	"2018"	"2018"	124	1885	6578.2
	"Cloud County, KS"	"20029"	"2019"	"2019"	115	1896	6065.4
	"Cloud County, KS"	"20029"	"2020 "	"2020"	127	1877	6766.1
	"Coffey County, KS"	"20031"	"2014"	"2014"	62	1631	3801.3
	"Coffey County, KS"	"20031"	"2015"	"2015"	84	1660	5060.2
	"Coffey County, KS"	"20031"	"2016"	"2016"	76	1711	4441.8
	"Coffey County, KS"	"20031"	"2017"	"2017"	78	1716	4545.5
	"Coffey County, KS"	"20031"	"2018"	"2018"	74	1766	4190.3
	"Coffey County, KS"	"20031"	"2019"	"2019"	87	1794	4849.5
	"Coffey County, KS"	"20031"	"2020 "	"2020"	89	1852	4805.6
	"Comanche County, KS"	"20033"	"2014"	"2014"	33	448	7366.1
	"Comanche County, KS"	"20033"	"2015"	"2015"	31	456	6798.2
	"Comanche County, KS"	"20033"	"2016"	"2016"	20	456	4386.0
	"Comanche County, KS"	"20033"	"2017"	"2017"	23	448	5133.9
	"Comanche County, KS"	"20033"	"2018"	"2018"	20	447	4474.3
	"Comanche County, KS"	"20033"	"2019"	"2019"	24	434	5530.0
	"Comanche County, KS"	"20033"	"2020 "	"2020"	27	456	5921.1
	"Cowley County, KS"	"20035"	"2014"	"2014"	329	6123	5373.2
	"Cowley County, KS"	"20035"	"2015"	"2015"	336	6162	5452.8
	"Cowley County, KS"	"20035"	"2016"	"2016"	324	6231	5199.8
	"Cowley County, KS"	"20035"	"2017"	"2017"	304	6300	4825.4
	"Cowley County, KS"	"20035"	"2018"	"2018"	320	6420	4984.4
	"Cowley County, KS"	"20035"	"2019"	"2019"	384	6560	5853.7
	"Cowley County, KS"	"20035"	"2020 "	"2020"	395	6575	6007.6
	"Crawford County, KS"	"20037"	"2014"	"2014"	319	5797	5502.8
	"Crawford County, KS"	"20037"	"2015"	"2015"	342	5858	5838.2
	"Crawford County, KS"	"20037"	"2016"	"2016"	347	5911	5870.4
	"Crawford County, KS"	"20037"	"2017"	"2017"	338	6000	5633.3
	"Crawford County, KS"	"20037"	"2018"	"2018"	335	6055	5532.6
	"Crawford County, KS"	"20037"	"2019"	"2019"	324	6135	5281.2
	"Crawford County, KS"	"20037"	"2020 "	"2020"	419	6243	6711.5
	"Decatur County, KS"	"20039"	"2014"	"2014"	34	788	4314.7
	"Decatur County, KS"	"20039"	"2015"	"2015"	37	806	4590.6
	"Decatur County, KS"	"20039"	"2016"	"2016"	41	791	5183.3
	"Decatur County, KS"	"20039"	"2017"	"2017"	42	798	5263.2
	"Decatur County, KS"	"20039"	"2018"	"2018"	36	808	4455.4
	"Decatur County, KS"	"20039"	"2019"	"2019"	48	803	5977.6
	"Decatur County, KS"	"20039"	"2020 "	"2020"	37	818	4523.2
	"Dickinson County, KS"	"20041"	"2014"	"2014"	177	3578	4946.9
	"Dickinson County, KS"	"20041"	"2015"	"2015"	210	3614	5810.7
	"Dickinson County, KS"	"20041"	"2016"	"2016"	194	3644	5323.8
	"Dickinson County, KS"	"20041"	"2017"	"2017"	192	3647	5264.6
	"Dickinson County, KS"	"20041"	"2018"	"2018"	185	3698	5002.7
	"Dickinson County, KS"	"20041"	"2019"	"2019"	187	3748	4989.3
	"Dickinson County, KS"	"20041"	"2020 "	"2020"	195	3781	5157.4
	"Doniphan County, KS"	"20043"	"2014"	"2014"	55	1375	4000.0
	"Doniphan County, KS"	"20043"	"2015"	"2015"	76	1392	5459.8
	"Doniphan County, KS"	"20043"	"2016"	"2016"	66	1403	4704.2
	"Doniphan County, KS"	"20043"	"2017"	"2017"	90	1473	6110.0
	"Doniphan County, KS"	"20043"	"2018"	"2018"	75	1502	4993.3
	"Doniphan County, KS"	"20043"	"2019"	"2019"	65	1503	4324.7
	"Doniphan County, KS"	"20043"	"2020 "	"2020"	86	1515	5676.6
	"Douglas County, KS"	"20045"	"2014"	"2014"	507	12018	4218.7
	"Douglas County, KS"	"20045"	"2015"	"2015"	532	12708	4186.3
	"Douglas County, KS"	"20045"	"2016"	"2016"	496	13400	3701.5
	"Douglas County, KS"	"20045"	"2017"	"2017"	599	14110	4245.2
	"Douglas County, KS"	"20045"	"2018"	"2018"	610	14954	4079.2
	"Douglas County, KS"	"20045"	"2019"	"2019"	537	15678	3425.2
	"Douglas County, KS"	"20045"	"2020 "	"2020"	668	16252	4110.3
	"Edwards County, KS"	"20047"	"2014"	"2014"	32	584	5479.5
	"Edwards County, KS"	"20047"	"2015"	"2015"	28	591	4737.7
	"Edwards County, KS"	"20047"	"2016"	"2016"	27	601	4492.5
	"Edwards County, KS"	"20047"	"2017"	"2017"	42	594	7070.7
	"Edwards County, KS"	"20047"	"2018"	"2018"	27	606	4455.4
	"Edwards County, KS"	"20047"	"2019"	"2019"	36	606	5940.6
	"Edwards County, KS"	"20047"	"2020 "	"2020"	52	619	8400.6
	"Elk County, KS"	"20049"	"2014"	"2014"	26	734	3542.2
	"Elk County, KS"	"20049"	"2015"	"2015"	34	738	4607.0
	"Elk County, KS"	"20049"	"2016"	"2016"	30	740	4054.1
	"Elk County, KS"	"20049"	"2017"	"2017"	39	718	5431.8
	"Elk County, KS"	"20049"	"2018"	"2018"	36	729	4938.3
	"Elk County, KS"	"20049"	"2019"	"2019"	22	732	3005.5
	"Elk County, KS"	"20049"	"2020 "	"2020"	36	715	5035.0
	"Ellis County, KS"	"20051"	"2014"	"2014"	192	4002	4797.6
	"Ellis County, KS"	"20051"	"2015"	"2015"	194	4123	4705.3
	"Ellis County, KS"	"20051"	"2016"	"2016"	196	4199	4667.8
	"Ellis County, KS"	"20051"	"2017"	"2017"	203	4261	4764.1
	"Ellis County, KS"	"20051"	"2018"	"2018"	187	4416	4234.6
	"Ellis County, KS"	"20051"	"2019"	"2019"	179	4571	3916.0
	"Ellis County, KS"	"20051"	"2020 "	"2020"	246	4778	5148.6
	"Ellsworth County, KS"	"20053"	"2014"	"2014"	56	1244	4501.6
	"Ellsworth County, KS"	"20053"	"2015"	"2015"	79	1252	6309.9
	"Ellsworth County, KS"	"20053"	"2016"	"2016"	68	1280	5312.5
	"Ellsworth County, KS"	"20053"	"2017"	"2017"	79	1294	6105.1
	"Ellsworth County, KS"	"20053"	"2018"	"2018"	71	1297	5474.2
	"Ellsworth County, KS"	"20053"	"2019"	"2019"	52	1299	4003.1
